id	filename	md5	size	state
7ff0bc92-9099-4710-b0a5-b9b669e9255b	38bd60e7-2d15-41c6-af08-602f381ba546.FPKM.txt.gz	78f81d856941ae8eb07e73f03269bd3e	521870	validated
8075a65c-e9d6-46a0-8bbd-5e69b9d3203d	7402002b-dde1-4c50-ae47-4eb9c0630e44.FPKM.txt.gz	629879a8cdb7b84053696dff91d715b5	490907	validated
810d9f0b-2134-4291-b242-6d28bd6cce99	82a9ea33-8efb-46c1-8f9f-fdf49ac56d44.FPKM.txt.gz	4de738ac5c26b4b95e0b712443f8171c	521862	validated
82216a2e-edd8-45f6-8f98-2f99d303e5e5	1aac4229-c8e9-4285-b4b5-a3b026b1a2cb.FPKM.txt.gz	ebc29c00b185453d6f7ea503f6268af4	479518	validated
82995f3d-5042-4380-afc0-cbd4dc3bc5dd	0bfc7c6b-a342-4446-bc0e-01256e13a8e4.FPKM.txt.gz	0a3dd9d47a117ee64419deba12986b8c	506369	validated
84b0072e-2fc2-4a6c-bdd5-b5a59b8fd2ed	ad9ecdf1-2d45-4063-aafe-c94699da2180.FPKM.txt.gz	377397e7fe4051778a2cec2f87d9c0ce	522014	validated
84d9e616-92a7-409a-a6ec-bd321514ff3a	3db006c9-026d-47be-8f5f-b8a1795b9cb1.FPKM.txt.gz	2e208ffbb00ff93d7504441ee3c87530	504166	validated
86a4651c-a0e3-4ef9-9e7c-1c653dcd6be7	9ecd990c-015d-4c6a-b7e6-d191e09329e4.FPKM.txt.gz	c897624e0823ac01346190fb1d1f683c	520961	validated
8808500e-0824-4f00-8197-ab853c09eb6c	79d0d00c-5161-4cd3-884a-021a58c5d00a.FPKM.txt.gz	46da5b7598057e7f56f7c3775cf134d9	506644	validated
89b9a920-4b21-40fb-bf0b-06c5dbfc96c5	aba18f1d-2f8e-440f-ac79-96edb0013ce7.FPKM.txt.gz	d34f8833e81a3724a6818e082c513436	507698	validated
89ce544a-2029-48bd-b28c-e8a1b26d34ce	9fc4c3b5-c1d4-4dc3-8aa4-1f06901c1f65.FPKM.txt.gz	e3f7fcf1c65238efa1ff2067e3a23425	512718	validated
8a25d375-6277-4056-9c61-5036d5af22ad	e4544bfc-668c-4782-bc4a-760fb51fa62b.FPKM.txt.gz	fb80db47845d981c8918bf560dbcce69	497938	validated
8ac9c966-0e61-4acb-bb48-0b1f6b6f2be3	7b4b6786-2eb3-4160-a66d-58849dc4fcba.FPKM.txt.gz	c2318584e8cd918d69000b949ff24e7e	518170	validated
8ae9a722-eea6-47ac-bedb-803015832b2c	0b4a20ee-0b9f-48fb-89ee-b0c0f3bfbd54.FPKM.txt.gz	15ef6bc9ea87f8aa17054f1e20ef24a1	496844	validated
8b380ade-df1a-4178-9b91-ba76ce19a3cc	801aa6ef-f212-4899-85d6-ed42294589f0.FPKM.txt.gz	771b0ef1c299f7ac183d053e4d8cbb32	511028	validated
8b509926-1955-48b7-9ecf-5e78ad086727	21c2b258-c77f-4269-9b58-74761769f38d.FPKM.txt.gz	a8ce9c0e1d80cd0d3a2d65fde83634ec	527416	validated
8d3a5cd4-92fe-4a44-8dc0-d009a366c785	d9cf251e-ea00-41d1-87fc-9dcbff6ddba9.FPKM.txt.gz	207bb71e8665a5ad4c2643c1446359fb	494590	validated
90f2cc86-f42e-4c22-bd98-48568877689d	17f7beb3-824b-410a-8a16-dadd093c27cf.FPKM.txt.gz	79c476e00b2a49d99cca98d3617a5d00	491489	validated
91ea3229-2d7c-4fb7-b20b-2c484eb7da73	befca29a-0d7b-4a6b-9e15-814155a24e8f.FPKM.txt.gz	0577cd826c8c058300dc67cee63a3b21	523067	validated
92203c37-4a2e-4f9f-a7d4-339cd1dfaabb	7da75069-8e1c-4e85-8b5e-3f9a5c033c5b.FPKM.txt.gz	33e1cc33f5937cd25ef6afe3f0753300	479684	validated
92aa6cc7-e53f-4fd9-b2f9-fa8bc925e650	0ab7a8af-1cee-430c-9b5e-d122266e043b.FPKM.txt.gz	8a65cce36eaab5e732337fc9ea73d0e2	510698	validated
93c18896-6820-4985-9140-2d1fefc98fff	8d531708-0fe1-4a33-98c0-b7bab1dcd2f3.FPKM.txt.gz	b4d2fda794181cb7eb82d4b1279b6c19	507545	validated
93ee19b6-a2d3-4d42-bccb-3cc1f78b4376	9e6200b1-a5b3-4498-a678-21046585bbb8.FPKM.txt.gz	cd2cc10ec98957ff5c136c742d3d9f43	514594	validated
94303297-ed16-48e8-8edf-571dbc4ab106	9d7fd5bb-7767-467e-a664-ce602517ee78.FPKM.txt.gz	edd8f14dccb784db21ff2b4c3fc1ff95	492738	validated
953b9aac-386d-4a4f-86e4-a3c21d63b5ae	9bb89fc4-2f77-45a3-973d-db09f5a6f8e6.FPKM.txt.gz	0586e67a30da035626f2f776669f3a85	511257	validated
95772392-aceb-4e33-bdab-8cfdbf5780eb	cd77fed2-4df8-4c6a-9015-84b1d59cfc3d.FPKM.txt.gz	538cdbeff75a757a25a6d99a0d11e36d	509446	validated
97ba8215-5dbc-46fc-97ff-bc4d579c50c5	e1cbe3d9-b00a-4c86-8ee9-aabe3c921fe9.FPKM.txt.gz	20ceff07a424fc44a26d2b45e2057faa	510062	validated
97c70145-31d3-4dc2-8530-2eb44643703b	2ac526a3-ad92-4e06-b49e-469d46cd4db1.FPKM.txt.gz	7614c555cd42f968103e1226145cd906	515359	validated
98379aa7-fc81-4eb4-82a5-8f45805ab58c	39a7cdac-4586-4d71-a54c-f71014755be1.FPKM.txt.gz	41f7165272f69eac24a0f8c8958be15e	519137	validated
9923a6a3-c0e0-4b7f-9e79-245422dee3d3	1d4f5b6e-b094-4016-9b1e-9a22cc48967c.FPKM.txt.gz	650f4cfc8487c49723a6b2f2fb4b3697	511200	validated
994c9ec9-e105-463f-af7b-f6a943d6d6ed	42489a2e-a77b-43e2-a51e-dc341af3ae19.FPKM.txt.gz	f7999adb6c1c7629c980cd58831fbe0c	518294	validated
9a64b7f4-b42b-45e0-bf75-cda3dda8bd82	fedab71c-2700-4b75-ac49-15e5b5dbccb8.FPKM.txt.gz	ac451d3275d989bdf5009a450ec22400	496643	validated
9ae37cac-2022-4df0-8866-b393a0f5d197	ab30d37c-c510-496f-a704-6687ea39b847.FPKM.txt.gz	bc9704056ebd35eecd7ed32d848e34d8	507734	validated
9b4140ce-1238-48a8-a110-b7669c9809d5	24568f70-4833-4390-9eee-62371adde3a3.FPKM.txt.gz	c3e3e0229a671efff17d433777ff7087	527059	validated
9b616489-d8d1-4584-8734-997217abb144	adaa8bed-f716-48a5-8c9d-479f83e491b4.FPKM.txt.gz	d1e726250aabaeed211a2818ed6b5c00	513919	validated
9bf98d20-4aca-4aa2-8191-cfdc4e3b9280	c2021961-06a0-4603-a927-05b1fb7e5daa.FPKM.txt.gz	8773a2b6e705d519b82a09519a24ca3c	506517	validated
9d057461-ecc0-4fd2-9e0e-76edd0fee2a5	68bc8aae-d71a-4146-8a5a-c024563e5acd.FPKM.txt.gz	58e659ef17fd80a90b55874248c2b2ad	519035	validated
9d5b3fc9-eb64-400b-9fdb-18847acd9a14	123145db-4d34-4540-a577-dd5ae82c59ab.FPKM.txt.gz	116100fa21157163d3152ad4707939f4	524870	validated
9e5564f1-c99c-4eee-a18e-20c647fe25e3	7378546f-5eb7-44d8-a605-352e2a85ca4c.FPKM.txt.gz	d1c9f1b5c777d2db23d2cfacca5ed428	520016	validated
9ee8ba5d-fa09-4160-917a-61a2fe99d3fb	baf42857-db57-4c13-97dd-5917b108146f.FPKM.txt.gz	2a50ad2daadbed44e0e5db5bbdbfdf95	515504	validated
9ef9c910-6cb2-4b20-ad3e-08587a399fc2	fe9525e1-e83e-40ce-a2e2-91a8a6d0c982.FPKM.txt.gz	06bdbd3ab75777ac7463522772214d6d	522714	validated
a057e830-ec4b-4ff0-a5d6-7a156649ea90	98fe204f-54cd-4187-bcc3-5cdc76bd5edc.FPKM.txt.gz	4b686e1e6791039f35eaf4f95e8aad41	522996	validated
a0672876-dfdd-40c6-979a-50a70947ccfe	58c881aa-862d-4237-bc98-48189938c973.FPKM.txt.gz	35c5558f8b6bda7586f61549682acc28	514950	validated
a0d1e38b-e34d-4014-8f59-c5ae93f696cf	ff47db63-18a3-4498-bafb-b7adaebd7b79.FPKM.txt.gz	0037ab871101a17e8ef690929ac2588a	514629	validated
a1758c17-ee0e-454e-89a5-678889374a24	5b40a93e-cf66-4ca1-b690-b36c3e0b2922.FPKM.txt.gz	0aa242f3da159586a99fd80d3eb17d89	488075	validated
a1885db4-920f-448c-833a-5035f574806a	611c55cb-daa3-470c-aa8b-6e51c684db0e.FPKM.txt.gz	5b989068f632fc4c572fd91b3483ff34	529818	validated
a1cbb738-bebd-48eb-8067-fcb76bfd358a	814729fb-e7b1-4a8e-9c02-ddec0f326b15.FPKM.txt.gz	8be7f32ae1768c28c8443ee66abe7864	515965	validated
a230a125-01ba-4ccc-95a2-7f5799f340df	67d4038a-f05b-4c75-8089-b21d59d900bc.FPKM.txt.gz	fab72ae902dabe6112da5495b79e0006	483903	validated
a40eac78-38ea-462d-9c61-d0435d05a6cc	61ba2d10-70a0-40c8-ac2c-066a76e591a2.FPKM.txt.gz	d62ca62e332b3d64c22e6f742f5666a2	541926	validated
a446b849-1cfb-4ea7-977d-f5b52c2ab503	5579122b-0da5-4673-8d02-63c563a7019d.FPKM.txt.gz	c0bb917ff1adfe39ba7ea182562f3264	509516	validated
a4969f1a-653a-4e65-909a-48e1582b89de	f6791ad4-6283-4743-a6cf-c1c82dccc05f.FPKM.txt.gz	bc7f39999f3bf0e3568fbb23ce02bfc6	491313	validated
a53c2d1f-5fd4-43a2-8e83-a6bc57a95541	0811d2c0-d2e5-4260-b585-ec1b205f9286.FPKM.txt.gz	b9e87661ed480a087d4356044576ae87	511960	validated
a55d8f5e-b33a-4d93-8948-de6e8ae3f790	0cb67eb4-8c17-4e6e-8c8a-360dec6b25e8.FPKM.txt.gz	0fe751202693a873ff45a7d2aaf40659	532486	validated
a6774866-dac2-495e-a3f9-dd520eff1a5f	26e46ac5-1829-4fc6-bb61-fd40a2707f12.FPKM.txt.gz	16b9bbd853d3294c359bc6b4cd56d579	531772	validated
a7068d14-61b0-41d2-8f78-875d9a0c98b0	9ba4991f-6f7a-4493-b557-3d196ed26df0.FPKM.txt.gz	cd712aef18b177b1f413abefc64b361b	536387	validated
a8271825-0db3-48e6-8bbf-512016d0f94a	c2fab503-faf5-4825-bb7f-ff97875f3157.FPKM.txt.gz	d34ea3e15fb18eb4a5128e19d90a7f97	525621	validated
a86fba0d-6a69-48f1-b51d-52395c23e773	f3476c44-9c80-431c-8b7e-26cc4fa32617.FPKM.txt.gz	06288f840a3b3e25e3866a978521cf0e	507658	validated
a93037bc-1aae-483a-896e-e9fffa8633e0	6d986296-3fb2-4a77-ac5d-dde92e961a50.FPKM.txt.gz	49c1f58e62a729a9372464a69b8041f8	500222	validated
a9cf8946-f78d-488e-bd21-3b4f186e7926	3e470548-0b61-4908-8c84-aef8604afc52.FPKM.txt.gz	aece5e4153dbdbd0acb06a7393613505	507220	validated
a9fcb994-a21e-424c-8b85-a99a3629741f	40378345-bb63-40e5-8f5b-bdcbcac1e04c.FPKM.txt.gz	b620bb52792b3d3f22d676fd81461f26	523543	validated
aa5b15f7-080f-4633-bd19-9e8c22365806	6d7cff95-99a0-4df9-924b-68e314d8b382.FPKM.txt.gz	c0d2de390ff8fbdca4d3cb6188047a71	510600	validated
ab47f1a5-45d3-46a1-b3d6-81ac11ff8da0	9ba1dc8d-757e-4b46-b2ab-5d0e0bfdfd08.FPKM.txt.gz	9ca2963da21fc6eb7c5703e5fed91039	510629	validated
ab6c51be-4085-4fbb-aa35-16bc25f5071a	061d6431-c4f7-4386-8ace-cf5dd6ab6998.FPKM.txt.gz	4d433fd9d84920b4cc66c59a97bada73	516662	validated
ac5532c7-803b-4bfa-83ff-143c82984ad4	73b59cac-c9de-415b-a64e-81dcb64fc024.FPKM.txt.gz	3013f262a94dc39c2544836bbf5be871	511271	validated
aca81619-bc06-4b83-a783-0c7c74bd327c	8e6a74af-edf4-44f0-b799-1aea9114fee4.FPKM.txt.gz	16c6839f80fb67a9cee9947256b24d05	499947	validated
ae2c38ea-867d-4694-8f47-ff92b46b9d08	ed4210e8-d6bc-48fd-8691-1e30e1205a0d.FPKM.txt.gz	0670057195c0964ff6f24c87273f6f0f	486826	validated
ae2d57ab-3635-44ef-b940-7ebe57416fae	5e09ae1d-f186-481b-989e-264039b99744.FPKM.txt.gz	a129580553a4b0cf0b298d4fd1bb0d35	511135	validated
ae3587b7-ad80-49d7-9d2b-794bf599eb8c	66c91826-105a-4b8d-8688-226883a9ba38.FPKM.txt.gz	8a7a65d96c63f223f91e8100f12f502f	513791	validated
afc98be8-6001-4a29-823b-24012306b1f2	d6674208-fd3a-473c-bc71-24f9a35c928b.FPKM.txt.gz	de3c61e7beb1355a76d09ea6e00eb5db	519719	validated
b3f7b363-be38-4fdb-b989-3ce5c3f24033	764901e8-0f3e-4bc7-b263-96f108c1aae0.FPKM.txt.gz	d1e8d43ba97774e654c83b464fdcc2b4	513977	validated
b7e09adf-cc1c-4abf-ba6c-d24f959623b3	87b6986a-e83a-4032-958e-6b278468dcba.FPKM.txt.gz	e55ea89f968ccf0cb8442d0a189cf1c2	511961	validated
b96ae844-6ecd-41e5-8ae6-64d3a1a3eb0b	05593b0b-e7f1-40c0-82cb-56e6df829cbe.FPKM.txt.gz	59b35a70dd9dd5f23a7286f869d5cf4a	522136	validated
bab993f0-1c49-455c-9a5c-0925f949e3aa	d8eb799e-f4bc-438f-8788-c4e40c22b6d4.FPKM.txt.gz	26ebfdfc26ebdcd7add286cd9213e108	519519	validated
bf290e9a-37ef-429e-8f3e-ddcb889e6e30	4f5d1a22-65de-4a73-9d31-86693aeced90.FPKM.txt.gz	cf6d7dc0d7e0a62b927dee2a83975bf5	521951	validated
bf2cf9b9-e222-486e-908a-c9d153f769bc	6b28f6e2-3ef7-460c-aed5-d729c0b5e6a1.FPKM.txt.gz	7ad06682ea5e2735a060ebfb4dd44b6f	500103	validated
bf837036-20b0-4a5f-881f-7d154504ca14	378ff63a-1647-433f-be97-b1610c9acb07.FPKM.txt.gz	8f92a8d201fd9022a1aa9b00a6fb2f60	527336	validated
c1943117-620a-45f5-9b6c-84612d83dca8	de3160cf-eaa1-4a44-b117-31ff1d2a5755.FPKM.txt.gz	9f2051f3446b4b65ae6c4dfde8a829ee	504798	validated
c1ab92fc-89d3-4fde-8397-4fe554aa3450	4a881204-57db-425b-b3e5-9b825e7cce59.FPKM.txt.gz	f89713e31068a99d7079c31e626eb172	524797	validated
c2872e29-454b-4e28-922e-21f6652da841	208956fd-c6c2-4628-bb9a-57b0e34218e8.FPKM.txt.gz	5dfdd04cb609817a8a88ef205c6b2bee	538960	validated
c66a09d4-3019-44dc-bacb-0d5d369620c4	8d351b2d-8078-411c-8a8b-27756e701c29.FPKM.txt.gz	5bb9ab53c32671a8926c8e0dd407d629	487301	validated
c6ae80a2-8c9e-4390-8e6d-b7d91e6e5748	beff2a07-3661-4026-b597-9b7226b6457a.FPKM.txt.gz	75408c2747846a8ecc609fb26fd76fa2	490770	validated
c6da2e03-60df-40b3-8949-39d79e88ce2a	d84de4b9-fc0f-44aa-9262-74b6f0417db2.FPKM.txt.gz	07157c07563f74ebf9b97b9256c5d1ca	505697	validated
c712711f-913d-466a-8ea2-03a423b3cd89	a465b131-d755-4a76-98d4-e7fc528c01ef.FPKM.txt.gz	03a3868ed66d3731d534259c1abdfb40	521831	validated
c7cd7594-4cdd-42c3-9dbb-10c474cd2024	245b622c-b070-4e4e-86ad-0130a6661ea9.FPKM.txt.gz	9d9b05f7e4b68e8b610aa8ee07ddea26	506414	validated
c856d356-1e53-4fd3-831b-d332f8a6680b	357fb6ff-4f2b-49e0-84ba-b11e88add667.FPKM.txt.gz	29dad69673e5245f2ed45adba0299b6e	515139	validated
c9225f73-af72-4191-a1c1-ff0225451f92	233c27d4-0c99-4f39-9444-0a99ab9f70cc.FPKM.txt.gz	06a207e608aa21675dfbcb59a8f9cafd	499392	validated
c995f374-a939-45da-a2ec-1ab68e2f0e78	22eb2994-9a49-42d7-8ce4-47753ce3d605.FPKM.txt.gz	8d8ea281b47b919daa22c4b6d11c4e51	511984	validated
ca46b920-e5d4-4c93-84a1-225a997a0b96	89f8457c-559e-4bea-834c-df337f4975ef.FPKM.txt.gz	005ec9f630abfaf67c24dc0d5be78d87	513607	validated
caab3858-c774-4273-b775-b3678477405b	8d68519e-ba87-49c6-b162-24d34724a5bb.FPKM.txt.gz	d648f7f6d9988f73ee6859f9cb7fb0c8	509583	validated
cb760c6c-5704-4c47-a69e-10bbfc01b3f2	4040bf67-0be1-41f9-b270-95dfa975cead.FPKM.txt.gz	724acd264ea67f87af93a430e332b3ba	524756	validated
cc4deef1-c84a-47d5-b0dc-068172fc3fb4	f59eaaa9-54f2-43e8-aa66-3d3cbb268fb3.FPKM.txt.gz	9b44b5b0e469d87d0d3819097fd3714e	476418	validated
cc789f82-f485-4c5b-a636-b4c9253829dc	36534f15-7936-4908-9e3b-314896e6b744.FPKM.txt.gz	c54a890b7502dba6841b90149f368bfe	500829	validated
ce5e471a-eed4-4463-8900-cdda9a49b150	71b05a00-9cbf-491e-8d44-a876ffda0d12.FPKM.txt.gz	7595a343739af073692741a3325a0a5a	500559	validated
ce95ced3-a98f-4aa0-a78b-a15c4c858f9b	6a2a6a87-8f03-42f4-85ac-6cbdb58fe20e.FPKM.txt.gz	6248ae896ce930d930624a448554ea8f	508981	validated
cf1487f7-96d7-4003-96f0-eec306f5823a	846a106b-df60-4551-b123-eace850aa7c3.FPKM.txt.gz	c8e26414e21f3ed0b6c4c242d9754c94	503895	validated
cf16887e-d7ca-4dc7-9b22-be8f5aa5fd37	0918c2f9-d5c3-41e4-a7b3-2d3717d57554.FPKM.txt.gz	dde57fbb18e548c9ae7b0237caf389c3	509522	validated
d03ffe2b-61fc-4151-8d2b-19673c4d0bc1	0c165579-728c-453a-82f5-e6626c312c58.FPKM.txt.gz	85de95f86850ee1d7ebedcf52e49110f	502274	validated
d1890d3f-3c28-47db-8adc-ce9df1fc5848	1b41c223-53f2-4eb9-9a6d-cfd2f1bd176f.FPKM.txt.gz	83d8673e474bfc5b3cfe629206d17fe6	524043	validated
d239eb75-c146-40fa-9f34-a82d379c5fb4	f254513c-7761-412e-98bf-192a70b97940.FPKM.txt.gz	fbe6e0c9f129da6f88c583348ae69cc8	514015	validated
d29f64cf-e4a0-4ade-a0ea-e91234c65c88	1fee9001-dd37-4cb4-aadd-9b12f74ec056.FPKM.txt.gz	d4f955622a7c1987d841018eadbf8904	515940	validated
d6192f98-2e65-492b-8492-9015bd250d3c	3d3ff298-ca83-4d1b-aaaa-954c9d5ab67a.FPKM.txt.gz	8a51aa4f14acfdedb598699def463fc7	518453	validated
d6d3be8a-1885-42de-a73f-08ad3e2149d5	159f9253-50fa-4fdd-bff3-3a1bddab6e26.FPKM.txt.gz	62347bc31666bedc107c18dbb7f7722d	507906	validated
d722fa4e-8a0a-4b7b-b849-d0145076ad4e	972526b8-1599-4047-8415-7ee3ff4c8509.FPKM.txt.gz	ce96eb814552d5c3f49c3eb1a63fd028	500700	validated
d7c28b3c-67d8-4012-bbf3-6318bcf01953	15249e46-38ea-4a24-8a0f-b232d4fc17d1.FPKM.txt.gz	fabe339761463a9ef33a6c8919d9430f	509507	validated
d87c9d15-5465-4c91-9459-f584243fa5a1	32591720-972c-4fde-80f8-3e4aecb4762a.FPKM.txt.gz	df3910cbf8d6304227e1160eeb228ea9	524482	validated
d886afb1-a82e-44d0-a54c-f64f5d74b468	fb9002b3-0c40-421a-a509-68a1cf1a9c5a.FPKM.txt.gz	8f4cf68355635ef1191661befd454c20	531566	validated
d8b3b541-b99d-4363-ac5f-2c3ae8d612e2	4a558462-8356-4d8d-baa6-4ae3f3ebea71.FPKM.txt.gz	465443cd2852e9d284e01ae8fa4d527e	514846	validated
d8ce02cd-eb83-4903-b8c8-60639c15036a	7b289a64-5f87-4ef3-8b3b-7d2b3d0bece2.FPKM.txt.gz	8d36363643cc0d6630847b9234320232	526979	validated
d95cbc58-14e7-435b-a20d-010515e3065f	e41a9837-b923-40ae-800f-78651e5de683.FPKM.txt.gz	dbb2cabc251d78db4b57db7918e51ac2	513579	validated
da6536c6-a18a-4417-acdc-59e698edafa8	9d542d04-f330-4c19-b6d2-c66a8c1dffb8.FPKM.txt.gz	3a48b0adf8322b3c6041fedbe0e4615d	534050	validated
db11795f-9eb8-49c6-b29c-48d775cb997f	7952ba99-0e92-4d28-9b1a-2ec3858264f2.FPKM.txt.gz	f932ce1f360ade960c0eb50def4c6579	485417	validated
dcf0d0d5-ba7c-42da-98fd-0e3e3ff326a5	767f7fa5-7ff7-46cc-8105-b8250a4ba119.FPKM.txt.gz	ec330b718d80c57478f4a96c022c5a76	518733	validated
dda10935-04ca-406d-bfe4-ce392a9192bc	f1346cb9-1180-45f7-afd8-6a4c19a2d5a5.FPKM.txt.gz	410cf64a00973d962e5d10b1c2bf26d1	538400	validated
df412001-2df9-4ec8-b459-916266f21bfb	9795e587-8e43-4ea3-ab75-5b3e80385b2e.FPKM.txt.gz	5c18add5d027183e9b5442a05e4b75d8	539732	validated
df577d0a-28f2-4182-b06a-f87c1fa4869a	2032e9c3-6e28-419c-a26c-2b14498bafaf.FPKM.txt.gz	e898062ed220d89ad8ebf728194c8a35	515127	validated
dfa59b09-b767-4b19-b9a5-197f7f59ef6c	1a0500ca-d7a6-4e0c-ad75-6913aa4da78b.FPKM.txt.gz	0ceca5dab080098b9091756a40c92c57	511359	validated
e0cbe8ac-f562-4546-a538-2370443e8104	19dfbaac-5975-4eac-ae68-5e84045bac26.FPKM.txt.gz	50d3aa9cf7f549805e948842b9885414	524087	validated
e243be73-8eac-47ec-934f-96cd12741bd4	782ff3ae-0f22-42b2-a9f4-1c6a650b6658.FPKM.txt.gz	735a858d4e91a459e217e3b12ed39e0d	511552	validated
e3cb09dd-d8ab-4e56-adcf-9d813f886352	2ace007e-04f3-40c3-b3c3-b1afae4f477f.FPKM.txt.gz	2336886358e98f7af37ae47c0a5d2e51	525521	validated
e40c4e23-412e-43db-b513-f440de6c94ff	ffe5aa43-baad-4091-b41b-8ff9e02fdcca.FPKM.txt.gz	a5ec292257e995ea751337ab69142526	507054	validated
e42789c4-465a-4a2e-b3b3-d90d4a16c1a0	544c1ce8-30a8-4532-8d61-491185ca1813.FPKM.txt.gz	6009a0a0a503326fef995534de2ffa7a	516927	validated
e52e1313-b79c-42cd-a4a7-4d275eafff74	049c72d7-de5f-4476-94db-b2a067412bdb.FPKM.txt.gz	a7574f0a0228658ce76c555dbe8ad334	526799	validated
e5878366-20c3-4b55-a717-31088f47e83d	570ec105-4889-4983-b286-6c726a1787ba.FPKM.txt.gz	a9c587c8e5989e590e16aa84ef655b85	521085	validated
e67f8e1d-2701-4d60-a6d3-8ba92ee7ed0c	ee8af873-5a63-4428-b6aa-646d07cbfbd1.FPKM.txt.gz	08d7940b79edf53c368cd1355adacebd	490478	validated
e889adfe-3017-43d8-9171-96673029cd8e	4757e3ac-44b7-4455-a663-fc07aaafc75e.FPKM.txt.gz	bdcd46ecc37c671ed9f5ae2cf1a15ece	512302	validated
e9d739bf-1bf8-4bd6-a1b2-95d260c6d5ed	a8596678-ddee-44de-80d3-d8e7a766cb7b.FPKM.txt.gz	959b4ac19375ea61bc41d913a17d9f4e	524418	validated
ea1138dc-dbe3-4140-b4bc-155bf448cc93	bde80702-07cb-424c-96d3-abdeb313f439.FPKM.txt.gz	9fa65f808851640128921d6d0245be4e	503717	validated
ea603d6e-5476-48ce-9e19-7d91fa28eef0	7a09aa8f-8657-48d3-b250-42ba70655691.FPKM.txt.gz	036f09fb7c0c0385c10cac4d70f9823c	524897	validated
eac32da1-da82-49b5-a911-77f299209a9b	ba59bc67-6e39-4ba7-a53d-a93693109a96.FPKM.txt.gz	b3f278444ba1e95dc6eb7ba27ac2529f	499681	validated
ecd67f08-7c69-4ef2-bf28-5f2a4e00b9cb	e1db04c0-7e89-4862-8eb1-fe3254cac0b8.FPKM.txt.gz	77a8ce740ffc64eef9ae809cb28ab1cb	533081	validated
ed35247a-e453-4b99-9382-a65389ec5ab8	d177ed3e-0c8a-4218-ae2e-3dfd5b6e390d.FPKM.txt.gz	c9f59e708cfee3f8e51d4e40b1f4f351	514583	validated
eef6c02b-e98f-4f67-94b8-8a4e4034769e	245d387e-f08e-4fb0-afe4-0930a159a050.FPKM.txt.gz	72eb7576ad0e0ef3eeaf82d9d213c5a1	508172	validated
f0552cac-2d01-4373-872d-955ad746fdbc	0124636c-baae-48cc-82c1-26ebcebfba42.FPKM.txt.gz	09bee840ee02b687dc72369ab14e2d0e	507007	validated
f0f9fd29-92ea-42c4-90f1-8006ac0f490b	716d0415-57f7-4e58-8255-473f78b27ae2.FPKM.txt.gz	765ff370ee7489a04e0297461959e2f7	524535	validated
f16a6f5e-aa67-40c3-802a-de383c3b9ba1	a5a11873-eb01-4ec7-b1e6-d69987db5a72.FPKM.txt.gz	db43b7f23bc0ee07115a51b7fb466ef0	512817	validated
f1e15376-e4bc-401b-bb79-001d8f3f97e4	c7aa09de-2afc-4a33-b8b3-74c816c9a0d2.FPKM.txt.gz	e055425c215b6a4f9e5da90267039870	514929	validated
f2254bda-aad2-4a27-9c96-802ff88ef859	b86f2906-3551-4da3-80c3-6ac0778032ad.FPKM.txt.gz	d9611f1963c15913cf87c91f7fd73a8c	518315	validated
f2a8525c-f036-485b-ae85-26d030ad0c49	b480a6b6-76ee-48d0-a9a9-8989c124d412.FPKM.txt.gz	2b4ba99747223c5b8b15c873abc3b637	522896	validated
f3a5bb02-7d74-40d6-9fd7-93485a1e0e89	c854edbb-3114-45d6-9ec3-2a9323f78226.FPKM.txt.gz	a01cf089aab9651a3585dc9dd187c458	513410	validated
f404540d-5379-49af-a74c-9deec5db13e7	0a32c5eb-d5df-4563-8eb8-e946499161f6.FPKM.txt.gz	e80a24c91c1aa029c9f279d9f704db5d	522637	validated
f42050ed-0dad-421e-8116-61b112df0ad1	f29b4e00-95f9-488d-a672-21a04647be3b.FPKM.txt.gz	0ccc4be340adee013e1a00d1db15af73	532197	validated
f44e9f39-068a-4ade-86e4-c010eacc0414	d55cd63c-b574-4603-af32-4a767e182e32.FPKM.txt.gz	2cc8900a3afa0d6d5d41ef099ec2884b	523386	validated
f4512f13-f988-4ce6-8c6b-b1be2b7b16f4	68574510-f350-41c2-9394-f0a1e9d784c1.FPKM.txt.gz	79707e0900df19c4ed2c465c8e7f3c5d	512902	validated
f4821b6c-a4cc-4ac5-a5e8-27d5b061dadd	7b6219c1-3eb0-4f97-8df6-13d6a8502cc7.FPKM.txt.gz	2e227427b9339481fc8de34aafe1e290	508300	validated
f49d6dc5-3c33-4d7d-b129-dc66409d08b5	8fa8f130-147a-4be2-a8c9-4656995acaa7.FPKM.txt.gz	d53be30ca70f275c7f02a8f3e5a8a082	492458	validated
f5bfaf69-2aec-4b43-8fc8-e4c0edb6f3c2	14b6ecd7-edc4-440f-9a05-5feec802d8b2.FPKM.txt.gz	06b73411db05eb9a053682d75e0c67ff	511653	validated
f5c2edc4-b811-4ccc-b85d-acc4ea7feef2	66a75296-4789-4852-87d8-b2a30c7827f1.FPKM.txt.gz	09f9427055c9988d641d23ead6121c21	500192	validated
f5f25aa2-4a22-4f6b-8d57-58b5c5337721	4cd2edd0-d108-4b8b-84d4-e714c55d0ebe.FPKM.txt.gz	4cb40a10eae4196927dad5cc039de81a	517397	validated
f80299ce-34cb-4a9c-b061-b0081bd19bbd	cb63a600-d3f5-4a9c-920b-00ce8c54a862.FPKM.txt.gz	ce95aff75a5faeeba0fcb1e082ef0b94	515518	validated
